Level,Provinces Name,Provinces Code,Time,Time Code,Household Access to Safe Water (in % of total household),Household Access to safe Sanitation (in % of total Household)
"Sulawesi Tenggara, Prop.","Kolaka, Kab.",ID.SG.KO,2014,YR2014,68.34971619,72.25598145
"Sulawesi Tenggara, Prop.","Kolaka, Kab.",ID.SG.KO,2015,YR2015,67.54920197,67.92547607
"Sulawesi Tenggara, Prop.","Kolaka, Kab.",ID.SG.KO,2016,YR2016,70.4806366,81.60289764
"Sulawesi Tenggara, Prop.","Kolaka, Kab.",ID.SG.KO,2017,YR2017,79.14163208,78.61079407
"Sulawesi Tenggara, Prop.","Kolaka, Kab.",ID.SG.KO,2018,YR2018,80.21968842,81.54611206
"Sulawesi Tenggara, Prop.","Kolaka, Kab.",ID.SG.KO,2019,YR2019,78.50321198,81.36380005
"Sulawesi Tenggara, Prop.","Kolaka, Kab.",ID.SG.KO,2020,YR2020,83.73936462,88.30965424
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2011,YR2011,,
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2012,YR2012,,
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2013,YR2013,,
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2014,YR2014,,
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2015,YR2015,74.87387848,60.42601013
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2016,YR2016,65.41246033,66.83475494
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2017,YR2017,83.32675934,59.23734283
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2018,YR2018,58.12242126,71.61672974
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2019,YR2019,72.91303253,82.40717316
"Sulawesi Tenggara, Prop.","Konawe Kepulauan, Kab.",ID.SG.KK,2020,YR2020,87.20175934,86.15937042
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2011,YR2011,72.18478,64.18814
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2012,YR2012,71.79,61.23
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2013,YR2013,69.3636322,71.18547821
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2014,YR2014,75.04061127,61.23222733
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2015,YR2015,72.92838287,77.50508881
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2016,YR2016,71.19346619,70.92667389
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2017,YR2017,70.64444733,77.78903961
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2018,YR2018,73.61669922,73.92205048
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2019,YR2019,72.65110779,82.41792297
"Sulawesi Tenggara, Prop.","Konawe Selatan, Kab.",ID.SG.KS,2020,YR2020,80.87493134,82.3745575
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2011,YR2011,25.39228,51.84222
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2012,YR2012,48,51.71
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2013,YR2013,57.25573349,54.51147079
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2014,YR2014,61.12364578,54.30705643
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2015,YR2015,71.21573639,59.71649933
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2016,YR2016,68.37408447,67.26391602
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2017,YR2017,65.71448517,69.88944244
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2018,YR2018,60.75011444,67.51688385
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2019,YR2019,59.97264862,73.68626404
"Sulawesi Tenggara, Prop.","Konawe Utara, Kab.",ID.SG.KA,2020,YR2020,83.64948273,80.55036163
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2011,YR2011,60.59114,58.8083
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2012,YR2012,64.99,56.51
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2013,YR2013,68.96799469,67.92879486
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2014,YR2014,65.70678711,65.76905823
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2015,YR2015,79.24979401,72.31661987
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2016,YR2016,79.61597443,72.18186188
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2017,YR2017,79.5952301,74.8782196
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2018,YR2018,77.31645966,78.16394806
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2019,YR2019,73.02361298,78.13487244
"Sulawesi Tenggara, Prop.","Konawe, Kab.",ID.SG.KN,2020,YR2020,87.61082458,78.33860779
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2011,YR2011,,
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2012,YR2012,,
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2013,YR2013,,
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2014,YR2014,,
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2015,YR2015,,
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2016,YR2016,,
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2017,YR2017,80.98565674,50.82314682
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2018,YR2018,76.84759521,61.39028168
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2019,YR2019,72.89525604,65.57147217
"Sulawesi Tenggara, Prop.","Muna Barat, Kab.",ID.SG.MB,2020,YR2020,75.36967468,69.95264435
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2011,YR2011,69.52244,51.55268
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2012,YR2012,71.77,50.42
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2013,YR2013,60.78131104,46.04372025
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2014,YR2014,53.68015289,52.2684288
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2015,YR2015,67.11930847,63.9532814
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2016,YR2016,80.35676575,61.33892441
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2017,YR2017,61.79545593,59.22031403
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2018,YR2018,77.37245941,66.62201691
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2019,YR2019,72.62108612,64.90646362
"Sulawesi Tenggara, Prop.","Muna, Kab.",ID.SG.MU,2020,YR2020,75.18265533,68.79566193
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2011,YR2011,43.15677,64.31156
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2012,YR2012,37.88,73.87
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2013,YR2013,45.44064331,78.62541962
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2014,YR2014,56.15364838,78.94827271
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2015,YR2015,55.80647659,79.15039063
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2016,YR2016,56.31014252,81.33355713
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2017,YR2017,61.12537384,84.94948578
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2018,YR2018,67.08460236,89.08828735
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2019,YR2019,65.9318161,83.84020233
"Sulawesi Tenggara, Prop.","Wakatobi, Kab.",ID.SG.WA,2020,YR2020,68.90799713,93.4960022
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2011,YR2011,25.09969,18.60877
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2012,YR2012,40.4,28.7
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2013,YR2013,42.34411621,22.64565468
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2014,YR2014,44.54769897,31.91520309
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2015,YR2015,44.76961517,32.40625381
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2016,YR2016,58.25667572,32.29333878
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2017,YR2017,70.07368469,33.6244545
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2018,YR2018,79.43683624,42.7994194
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2019,YR2019,68.81355286,54.29595566
"Sulawesi Utara, Prop.","Bolaang Mongondow Selatan, Kab.",ID.SW.BS,2020,YR2020,76.50630188,53.48401642
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2011,YR2011,41.89407,39.57809
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2012,YR2012,40.73,48.17
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2013,YR2013,36.20249939,43.05615997
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2014,YR2014,45.74375916,53.21843719
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2015,YR2015,67.36540222,60.20962143
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2016,YR2016,71.51467896,61.61774445
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2017,YR2017,72.64937592,59.13401413
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2018,YR2018,64.52108765,66.56422424
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2019,YR2019,67.33877563,65.15807343
"Sulawesi Utara, Prop.","Bolaang Mongondow Timur, Kab.",ID.SW.BT,2020,YR2020,60.36512756,72.5559082
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2011,YR2011,33.33684,41.68024
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2012,YR2012,38.73,36.65
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2013,YR2013,28.89366722,39.87425613
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2014,YR2014,46.56883621,38.42905426
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2015,YR2015,45.87916183,44.42416763
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2016,YR2016,42.9538765,41.48762894
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2017,YR2017,55.73469925,45.83049774
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2018,YR2018,58.94900513,53.84460831
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2019,YR2019,64.38487244,51.40830994
"Sulawesi Utara, Prop.","Bolaang Mongondow Utara, Kab.",ID.SW.BU,2020,YR2020,65.8489151,62.15205383
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2011,YR2011,38.35248,43.8218
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2012,YR2012,38.6,46.71
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2013,YR2013,43.20816803,48.48434448
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2014,YR2014,47.99979019,57.94293976
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2015,YR2015,73.29571533,55.52907562
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2016,YR2016,57.71737671,61.07186127
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2017,YR2017,61.14125824,63.79091263
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2018,YR2018,67.83176422,65.72288513
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2019,YR2019,70.53125,73.14176941
"Sulawesi Utara, Prop.","Bolaang Mongondow, Kab.",ID.SW.BM,2020,YR2020,66.81535339,72.10544586
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2011,YR2011,30.17115,75.8105
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2012,YR2012,57.93,81
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2013,YR2013,59.4623909,80.19632721
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2014,YR2014,61.64445114,88.83639526
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2015,YR2015,58.94921875,83.8812027
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2016,YR2016,42.3386879,88.65032196
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2017,YR2017,43.66142654,87.04051971
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2018,YR2018,48.59885025,86.20236206
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2019,YR2019,62.75141907,86.54295349
"Sulawesi Utara, Prop.","Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,2020,YR2020,44.6496048,87.6922226
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2011,YR2011,43.65112,66.21352
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2012,YR2012,53.98,62.54
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2013,YR2013,58.12078857,66.846138
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2014,YR2014,61.67030334,74.08094788
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2015,YR2015,63.47478485,70.71151733
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2016,YR2016,57.46615601,72.13824463
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2017,YR2017,60.85897827,73.44198608
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2018,YR2018,73.28314209,74.31838989
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2019,YR2019,75.54838562,78.26087189
"Sulawesi Utara, Prop.","Kepulauan Sangihe, Kab.",ID.SW.KS,2020,YR2020,71.78762817,82.26785278
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2011,YR2011,42.50452,71.51855
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2012,YR2012,52.12,66.24
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2013,YR2013,54.57627106,75.69073486
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2014,YR2014,49.79527664,71.96849823
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2015,YR2015,61.95117188,79.96309662
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2016,YR2016,58.50398636,71.61888123
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2017,YR2017,57.60267258,82.7148056
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2018,YR2018,74.58496857,78.57461548
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2019,YR2019,69.28502655,82.38561249
"Sulawesi Utara, Prop.","Kepulauan Talaud, Kab.",ID.SW.KT,2020,YR2020,64.84501648,83.9217453
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2011,YR2011,49.45789,68.66535
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2012,YR2012,50.25,74.81
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2013,YR2013,56.79079819,72.47245026
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2014,YR2014,57.77712631,74.34945679
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2015,YR2015,61.81345749,78.16648865
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2016,YR2016,60.62107086,78.38324738
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2017,YR2017,66.99512482,78.60820007
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2018,YR2018,66.87480164,77.16457367
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2019,YR2019,80.6391449,82.50402832
"Sulawesi Utara, Prop.","Minahasa Selatan, Kab.",ID.SW.MS,2020,YR2020,73.52778625,83.22887421
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2011,YR2011,74.58006,62.43241
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2012,YR2012,62.12,64.72
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2013,YR2013,72.52390289,73.64060974
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2014,YR2014,76.1831131,74.75048828
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2015,YR2015,70.36882782,77.48086548
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2016,YR2016,72.60173798,76.32149506
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2017,YR2017,68.32402039,74.962677
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2018,YR2018,81.1244278,80.35372925
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2019,YR2019,72.01065063,82.81044006
"Sulawesi Utara, Prop.","Minahasa Tenggara, Kab.",ID.SW.MT,2020,YR2020,83.20310974,84.03188324
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2011,YR2011,61.6547,74.82468
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2012,YR2012,69.18,79.23
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2013,YR2013,77.69946289,75.34660339
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2014,YR2014,65.12268066,76.10411835
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2015,YR2015,74.26161957,78.11760712
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2016,YR2016,79.04788971,74.6856308
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2017,YR2017,74.14265442,83.84037781
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2018,YR2018,76.58899689,81.47622681
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2019,YR2019,83.11546326,85.6261673
"Sulawesi Utara, Prop.","Minahasa Utara, Kab.",ID.SW.MU,2020,YR2020,89.27690887,89.10947418
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2011,YR2011,78.64408,68.56505
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2012,YR2012,71.62,74.64
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2013,YR2013,74.45989227,76.2503891
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2014,YR2014,68.28455353,75.57524109
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2015,YR2015,75.79708862,76.72023773
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2016,YR2016,69.69239044,77.14256287
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2017,YR2017,76.71381378,77.83222961
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2018,YR2018,76.25688171,79.68933868
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2019,YR2019,82.07486725,84.31354523
"Sulawesi Utara, Prop.","Minahasa, Kab.",ID.SW.MI,2020,YR2020,71.45986938,85.70267487
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2011,YR2011,51.30017,56.72369
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2012,YR2012,56.25,60.05
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2013,YR2013,57.43928528,64.86802673
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2014,YR2014,67.6543045,71.94667816
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2015,YR2015,65.06843567,70.10205078
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2016,YR2016,72.65958405,75.84642792
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2017,YR2017,72.5355835,78.06474304
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2018,YR2018,63.92738342,83.52571106
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2019,YR2019,67.73268127,84.58130646
"Sumatera Barat, Prop.","Agam, Kab.",ID.SB.AG,2020,YR2020,73.92326355,82.24532318
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2011,YR2011,60.93388,72.68182
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2012,YR2012,59.82,70.31
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2013,YR2013,57.2988205,77.9769516
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2014,YR2014,48.1326561,72.92538452
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2015,YR2015,54.20486832,75.88535309
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2016,YR2016,49.63275909,76.20779419
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2017,YR2017,66.28030396,78.16394043
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2018,YR2018,61.48782349,81.28334808
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2019,YR2019,60.57365036,87.03244019
"Sumatera Barat, Prop.","Dharmasraya, Kab.",ID.SB.DH,2020,YR2020,70.13539886,84.33578491
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2011,YR2011,15.20489,26.57033
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2012,YR2012,40.1,33.54
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2013,YR2013,30.92565918,36.95923233
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2014,YR2014,34.23336411,40.27482986
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2015,YR2015,25.90080261,43.32515717
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2016,YR2016,21.49046898,58.27223206
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2017,YR2017,39.5990181,59.94572067
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2018,YR2018,40.1802063,62.18898773
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2019,YR2019,31.93617249,56.00497818
"Sumatera Barat, Prop.","Kepulauan Mentawai, Kab.",ID.SB.KM,2020,YR2020,27.25652122,66.90435028
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2011,YR2011,53.53226,40.40554
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2012,YR2012,59.82,41.63
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2013,YR2013,59.81271362,42.71712112
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2014,YR2014,58.44195938,49.46809769
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2015,YR2015,65.05905151,60.01483154
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2016,YR2016,62.50683212,51.37635422
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2017,YR2017,67.95195007,60.5901947
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2018,YR2018,60.05809784,61.44946671
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2019,YR2019,63.3285408,66.37481689
"Sumatera Barat, Prop.","Limapuluh Kota, Kab",ID.SB.LP,2020,YR2020,64.43488312,71.55664825
"Sumatera Barat, Prop.","Padang Pariaman, Kab.",ID.SB.PP,2011,YR2011,47.33519,45.6088
"Sumatera Barat, Prop.","Padang Pariaman, Kab.",ID.SB.PP,2012,YR2012,54.96,54.05
"Sumatera Barat, Prop.","Padang Pariaman, Kab.",ID.SB.PP,2013,YR2013,56.9953804,52.56108093
"Sumatera Barat, Prop.","Padang Pariaman, Kab.",ID.SB.PP,2014,YR2014,56.97400665,60.09540558
"Sumatera Barat, Prop.","Padang Pariaman, Kab.",ID.SB.PP,2015,YR2015,53.81975937,66.12525177
"Sumatera Barat, Prop.","Padang Pariaman, Kab.",ID.SB.PP,2016,YR2016,57.67415619,69.60929871
"Sumatera Barat, Prop.","Padang Pariaman, Kab.",ID.SB.PP,2017,YR2017,54.20175171,70.56352997
"Sumatera Barat, Prop.","Padang Pariaman, Kab.",ID.SB.PP,2018,YR2018,60.69389725,73.12043762
